"SLFCHG01","SLFCHG02","SLFCHG03","SLFCHG04","CSSRAT01","CSSRAT07","SUCCESS4","SATIS13","SATIS01","SATIS02","SATIS07","SATIS15","SATIS25","CSSRAT16","GENACT05","COLACT19","COLACT17","FATHEDUC","MOTHEDUC","RACEGROUP","UndrRepStud_RC","FINCON_RC","FirstGen_RC","INCOME","HSGPA","CITIZEN","PLANLIVE","DSstud_RC","SIFRAT01","SIFRAT07","SIFMAJA","CSSHPW01","CSSHPW02","CSSHPW03","CSSHPW05","CSSHPW08","HistDisadv"
4,3,4,4,4,3,2,2,4,3,4,2,3,3,3,1,2,2,1,2,0,1,1,6,6,2,1,1,5,5,3,3,5,4,3,4,0.383357947740488
5,5,5,5,5,5,3,2,2,2,4,4,5,5,2,1,2,3,3,1,0,1,1,7,8,2,3,2,5,5,11,6,6,6,4,4,0.297508794071883
5,4,5,4,3,4,3,3,4,5,5,5,5,3,3,1,2,8,5,3,1,1,0,11,7,2,3,1,4,4,7,7,8,4,3,1,-0.140983827320575
4,4,5,4,4,5,3,4,4,4,4,3,3,3,3,1,2,3,3,1,0,1,1,12,8,2,3,1,4,4,12,5,7,5,4,5,-0.282031296498387
5,4,5,4,3,4,2,3,4,2,4,3,4,5,3,1,2,5,3,1,0,0,1,14,5,2,3,1,3,5,16,6,6,8,8,5,-0.707837715485084
5,4,5,4,4,4,3,4,4,3,4,3,4,4,3,1,1,5,5,1,0,1,1,6,7,2,3,1,4,4,13,4,6,8,4,5,0.383357947740488
4,4,4,4,3,4,2,4,4,4,3,3,3,3,2,1,1,6,6,2,0,1,1,9,8,1,3,1,4,5,15,5,6,4,3,3,0.194539973327164
4,4,5,4,4,4,3,4,4,4,5,4,4,4,1,1,2,6,6,1,0,2,1,6,8,2,3,1,5,5,3,5,6,5,3,1,0.461953458674421
3,5,5,5,5,5,3,5,5,5,5,5,5,5,2,1,1,6,6,1,0,0,1,7,7,2,1,1,4,3,8,4,5,7,7,1,0.217819083601004
4,4,5,5,3,3,2,4,3,2,4,3,4,4,1,1,2,6,8,1,0,2,0,12,7,2,3,1,5,2,8,4,6,8,3,4,-0.276841995036311
5,5,5,5,4,4,2,4,4,4,5,3,5,4,2,1,1,8,6,1,0,0,0,12,7,2,3,1,5,4,16,6,6,6,3,3,-0.448278988621203
5,5,5,5,4,5,3,4,5,5,5,4,5,5,2,1,1,5,6,4,1,1,0,8,5,1,3,1,3,4,2,8,7,5,4,3,0.268594094898493
5,4,4,5,4,4,3,4,4,3,5,4,5,3,2,1,2,5,5,1,0,1,1,7,6,2,3,1,4,3,8,5,5,5,3,1,0.297508794071883
5,4,4,4,4,4,3,4,4,2,4,4,4,4,2,1,1,8,8,3,1,0,0,12,5,2,3,1,3,5,8,7,6,7,5,3,-0.371998191579417
5,5,5,5,5,5,3,4,5,5,5,5,5,5,2,1,2,8,8,1,0,0,0,13,7,2,3,1,4,5,3,8,6,4,4,4,-0.594556629082805
5,5,5,5,5,5,2,5,5,5,4,5,4,4,2,1,2,6,6,2,0,0,1,13,6,2,3,1,4,5,2,7,7,7,5,3,-0.514971661069341
4,5,4,4,4,5,2,3,3,4,4,3,4,3,3,1,1,8,8,1,0,0,0,12,8,2,3,1,5,4,8,6,4,5,5,4,-0.448278988621203
5,4,5,3,3,3,3,4,3,3,4,3,5,3,2,1,2,3,3,1,0,1,1,4,7,2,3,1,3,3,9,6,5,7,1,1,0.537318103191587
5,5,5,5,5,4,3,3,5,5,5,4,5,3,2,1,2,6,5,2,0,1,1,10,7,2,3,1,5,5,2,5,5,5,2,1,-0.0031361190356389
4,4,5,4,4,4,2,5,3,3,5,4,4,5,1,1,1,8,6,2,0,2,0,10,6,2,3,1,3,3,3,5,4,5,4,2,-0.00196027433263968
4,4,5,4,5,5,3,3,4,4,4,3,3,3,2,1,2,6,6,2,0,2,1,10,8,2,3,1,5,4,13,7,6,6,2,3,0.0784965848997547
4,4,4,4,4,4,2,2,2,2,2,3,3,4,3,1,2,3,3,2,0,1,1,4,6,2,3,1,5,4,6,3,4,5,5,5,0.537318103191587
4,4,4,4,3,4,2,3,4,4,4,4,4,4,3,1,2,6,6,1,0,1,1,9,7,2,3,1,3,5,7,7,6,5,4,1,0.105595258883431
4,4,4,4,5,5,2,4,5,5,5,4,4,4,3,1,1,6,6,2,0,0,1,6,8,2,3,1,4,4,13,5,6,4,1,2,0.304414061304201
4,3,4,4,4,5,3,4,4,4,4,4,3,4,1,1,1,7,8,1,0,0,0,12,7,1,3,1,3,4,3,5,6,6,4,1,-0.337712595485103
5,5,5,5,5,5,3,3,4,3,4,3,4,4,3,1,2,3,4,1,0,0,1,10,8,2,3,1,4,5,15,7,6,7,2,2,-0.0836461388982
5,4,4,4,4,3,3,4,4,4,4,3,5,4,3,1,2,8,5,1,0,1,0,13,8,2,3,1,4,3,12,5,3,6,2,1,-0.510097057280033
4,5,4,5,3,4,2,3,4,3,5,4,3,3,1,1,1,4,7,1,0,1,1,10,8,2,3,1,3,5,2,4,3,5,3,3,-0.0031361190356389
4,4,5,4,3,4,2,2,4,3,5,3,3,4,2,1,2,4,5,1,0,1,1,7,6,2,3,1,3,3,15,5,5,4,4,3,0.297508794071883
5,5,5,5,3,3,3,5,5,5,5,5,5,4,2,1,1,6,6,1,0,2,1,8,6,2,3,1,3,3,2,4,7,5,1,1,0.279866117759604
5,4,5,5,5,5,2,4,3,3,4,2,5,4,2,1,1,5,5,5,1,1,1,9,7,2,3,1,4,5,11,5,7,8,5,1,0.171722347897922
4,4,5,4,4,3,2,3,4,3,4,4,1,3,1,1,1,5,5,2,0,0,1,5,7,2,3,1,4,4,4,4,7,7,6,2,0.377368316098475
5,5,5,5,4,5,3,4,4,4,4,4,4,4,2,1,1,6,6,1,0,0,1,10,5,2,3,1,3,4,3,4,4,7,7,2,-0.0836461388982
4,5,4,4,4,5,3,3,4,2,3,2,2,4,2,1,2,5,5,1,0,2,1,3,6,1,2,1,4,5,10,4,6,4,1,3,0.778388714947949
5,5,5,5,5,5,3,5,3,3,5,2,4,5,2,1,2,8,6,2,0,0,0,9,8,2,3,1,5,5,3,8,6,7,1,4,-0.0533040937994152
4,4,4,5,3,5,3,3,4,3,4,1,5,5,2,1,2,8,8,2,0,0,0,14,5,2,3,1,5,5,3,8,1,5,4,3,-0.816975370790688
4,4,5,5,4,4,3,4,5,5,5,3,4,5,3,1,1,6,6,1,0,2,1,10,6,2,3,1,4,4,15,4,4,5,4,3,0.0784965848997547
5,3,3,4,4,4,3,3,4,2,2,4,4,5,3,1,1,5,5,3,1,0,1,6,8,2,3,1,5,5,3,8,8,5,3,2,0.368513451356732
5,5,5,5,3,4,2,2,2,2,4,2,4,5,2,1,2,8,7,4,1,0,0,8,4,1,3,1,4,3,3,5,6,4,1,2,0.192972588496794
5,5,5,5,3,5,3,4,4,4,2,2,3,5,2,1,2,6,6,1,0,1,1,8,6,2,3,1,4,5,3,8,7,8,1,8,0.200130845736632
4,4,4,4,5,5,3,3,5,3,5,4,4,5,2,1,1,6,8,4,1,0,0,12,7,2,3,1,4,5,13,4,5,5,4,3,-0.371998191579417
5,5,5,5,4,5,2,4,4,4,4,4,4,3,2,1,2,8,4,1,0,0,0,12,5,2,3,1,4,4,6,8,7,5,2,3,-0.448278988621203
4,4,4,4,2,4,2,5,3,3,3,4,4,5,3,1,1,4,3,3,1,1,1,6,2,2,3,1,2,3,4,3,5,5,5,2,0.447354828817936
4,4,4,5,4,3,2,5,3,4,5,5,5,3,3,1,1,3,3,1,0,1,1,12,6,2,3,1,4,5,16,4,5,8,8,4,-0.282031296498387
5,5,5,5,5,4,3,4,5,2,5,5,5,4,2,1,2,5,8,2,0,1,0,11,8,2,3,1,4,4,16,4,5,5,3,4,-0.211053130853549
5,5,5,5,4,4,3,5,5,5,5,5,5,4,3,1,2,3,6,3,1,1,1,3,7,1,3,1,3,5,9,8,6,4,2,5,0.763271996162182
5,4,5,5,4,4,3,4,4,3,5,5,3,4,2,1,2,2,3,3,1,1,1,1,7,1,3,1,3,4,4,6,5,5,4,4,1.03837520018204
4,4,4,4,4,4,2,3,4,3,3,1,3,3,2,1,1,5,6,5,1,1,1,2,6,2,3,1,4,4,2,5,6,4,1,1,0.786453876806216
5,5,5,5,4,4,3,5,4,3,4,2,5,3,3,1,2,2,2,1,0,1,1,3,7,2,3,1,4,5,3,5,7,6,2,2,0.622611015533114
4,4,5,5,5,4,3,4,4,4,4,4,4,4,2,1,1,8,6,4,1,1,0,6,5,1,1,1,3,4,8,8,5,3,1,3,0.442713356181961
5,5,5,5,4,4,3,3,3,4,3,4,4,4,2,1,2,1,6,2,0,2,1,1,5,1,3,1,4,4,7,6,7,4,3,3,1.05848037077082
5,4,4,4,4,4,2,4,4,4,4,4,4,2,3,1,2,8,6,1,0,1,0,9,6,2,3,1,4,4,13,4,7,5,4,3,0.0253276426694064
4,4,5,4,4,3,2,2,4,3,4,4,2,2,2,1,2,8,7,1,0,0,0,8,8,2,3,1,5,4,10,6,6,2,1,2,0.0404575829593129
5,5,5,5,4,4,2,4,4,4,4,4,4,4,2,1,1,8,8,1,0,0,0,13,7,2,2,1,5,5,8,5,6,5,4,3,-0.594556629082805
4,4,5,5,5,4,3,3,4,4,4,5,4,4,3,1,1,5,3,1,0,0,1,11,6,2,3,1,3,5,13,7,6,5,4,1,-0.212952965925216
4,3,5,4,3,4,2,5,4,4,4,4,5,5,2,1,1,6,6,1,0,0,1,14,6,2,3,1,4,4,4,4,5,5,4,3,-0.707837715485084
5,4,5,5,4,5,3,3,4,4,5,3,5,5,3,1,1,5,3,1,0,0,1,14,8,2,3,1,4,5,6,5,6,8,8,1,-0.707837715485084
5,5,4,5,4,4,3,5,4,4,4,3,4,3,2,1,2,8,8,1,0,0,0,8,7,2,3,1,4,4,8,6,6,7,4,2,0.0404575829593129
4,4,5,5,3,4,2,3,4,2,5,4,4,3,2,1,1,3,6,2,0,1,1,7,7,2,3,1,3,4,15,6,6,5,2,3,0.297508794071883
4,3,5,4,5,5,3,3,4,3,5,4,5,5,1,1,2,5,7,2,0,1,1,10,5,2,2,1,5,5,10,5,5,8,8,3,-0.0031361190356389
5,4,5,5,5,5,3,4,4,4,4,4,4,5,1,1,1,6,5,2,0,1,1,9,4,2,3,1,4,5,3,3,6,5,5,6,0.105595258883431
5,5,5,4,4,4,2,2,4,3,4,3,3,3,2,1,1,5,6,5,1,1,1,8,4,2,3,1,3,3,3,5,8,6,3,1,0.265557685454061
5,5,4,5,4,5,2,4,4,4,4,4,4,5,2,1,2,8,7,1,0,1,0,9,6,2,3,1,3,4,2,6,7,6,4,1,0.0253276426694064
5,5,5,4,3,3,3,4,4,4,4,4,4,4,2,1,2,1,4,2,0,2,1,7,4,2,3,1,4,3,3,3,4,5,4,3,0.377216889563894
5,5,5,5,4,5,3,5,4,4,5,5,5,4,2,1,1,6,6,2,0,0,1,2,5,1,1,1,3,3,14,7,6,8,4,2,0.717586934509282
4,5,4,4,4,5,3,4,4,4,4,5,4,5,1,1,1,6,6,2,0,2,1,8,5,2,3,1,3,5,14,7,6,6,4,1,0.279866117759604
5,4,4,4,4,5,3,5,4,4,4,4,4,4,3,1,1,8,6,1,0,1,0,12,7,2,3,1,3,4,3,5,5,8,2,4,-0.362981021838155
5,4,4,4,3,4,2,4,3,4,4,4,4,4,2,1,1,5,5,3,1,0,1,9,5,2,3,1,4,4,4,5,7,4,2,1,0.0929821387168678
5,4,5,4,5,5,3,3,4,3,3,4,4,5,2,1,1,3,6,3,1,0,0,4,7,2,3,1,3,4,14,5,5,8,4,2,0.435129234058919
4,3,5,4,4,4,2,4,4,2,3,3,4,4,2,1,2,4,6,3,1,2,1,5,6,2,3,1,3,4,15,6,4,7,5,4,0.599732151275174
5,4,5,5,4,5,2,3,5,4,3,4,3,4,3,1,1,5,5,1,0,0,1,14,7,2,1,1,4,4,3,4,6,8,5,1,-0.707837715485084
5,5,5,4,4,4,3,2,4,3,2,2,2,4,2,1,2,3,3,5,1,1,1,6,6,2,3,1,4,5,15,5,5,5,3,2,0.447354828817936
4,4,4,4,5,4,3,2,3,1,4,3,3,3,2,1,1,2,2,3,1,0,1,6,7,2,3,1,4,4,13,6,6,6,4,4,0.368513451356732
4,4,1,4,3,3,3,3,2,2,4,2,3,3,3,1,1,5,2,1,0,1,1,10,6,2,3,1,4,3,6,7,3,5,5,1,-0.0031361190356389
5,5,5,5,4,4,3,3,5,5,4,4,4,4,2,1,1,3,3,4,1,0,1,6,6,2,3,1,5,4,3,7,6,5,4,3,0.368513451356732
4,4,4,4,4,4,2,3,4,5,4,4,4,3,2,1,1,5,6,3,1,2,1,6,8,2,3,1,4,4,16,5,6,4,2,3,0.525683792115203
4,4,4,4,4,4,2,4,4,4,4,4,4,3,3,1,1,6,5,1,0,1,1,10,7,2,3,1,4,4,15,7,7,8,4,3,-0.0031361190356389
4,4,4,4,5,5,3,2,4,2,4,3,4,5,3,1,1,6,6,1,0,1,1,6,8,2,3,1,4,5,13,5,6,3,4,4,0.383357947740488
4,5,5,5,4,4,3,2,4,4,5,3,5,2,3,1,1,8,3,2,0,0,0,9,6,1,3,1,4,4,4,7,4,7,4,5,0.039037359692938
5,5,5,5,4,5,3,3,3,3,4,4,1,2,3,1,1,5,5,5,1,1,1,6,5,2,3,1,4,5,13,5,6,3,1,1,0.447354828817936
5,4,5,4,3,3,2,3,5,3,5,2,5,3,3,1,1,3,3,3,1,1,1,8,7,2,3,1,3,3,16,4,5,3,2,1,0.265557685454061
4,4,5,4,4,5,3,3,4,3,3,3,3,4,1,1,1,5,4,1,0,1,1,6,7,2,2,1,4,5,3,4,7,3,2,2,0.383357947740488
5,4,4,4,4,4,2,2,4,2,4,5,4,4,3,1,1,8,6,1,0,1,0,14,5,2,3,1,3,3,13,7,6,6,4,1,-0.699352252559689
5,4,5,5,4,4,3,2,3,3,3,2,4,4,3,1,1,3,3,3,1,1,1,7,7,2,3,1,4,5,9,6,6,4,2,1,0.362623165178018
5,5,5,5,3,4,3,4,4,3,5,4,5,3,3,1,2,5,5,4,1,1,1,6,6,2,3,1,4,3,3,6,6,7,4,3,0.447354828817936
4,4,5,5,4,5,2,4,4,4,4,3,4,5,2,1,1,5,5,3,1,1,1,6,5,2,3,1,4,3,16,4,3,7,3,3,0.447354828817936
4,4,4,4,3,4,3,4,4,4,4,4,5,5,2,1,2,2,2,3,1,2,1,6,5,2,3,1,3,4,3,3,4,4,3,5,0.525683792115203
5,5,5,5,4,5,3,5,4,4,5,4,5,5,2,1,1,7,6,4,1,2,0,7,7,2,3,1,4,4,4,7,5,3,1,2,0.356541511069938
4,4,5,4,4,4,2,3,4,5,4,3,4,4,3,1,2,4,6,3,1,1,1,7,8,2,3,1,4,4,3,5,6,6,3,1,0.362623165178018
5,4,4,3,4,4,2,3,4,3,4,2,2,4,2,1,1,8,6,1,0,0,0,14,7,2,3,1,5,5,3,7,7,4,3,2,-0.816975370790688
4,4,5,4,4,2,3,4,4,4,4,4,4,2,3,1,1,3,3,1,0,2,1,6,8,2,3,1,5,4,10,5,5,4,2,1,0.461953458674421
5,4,4,4,3,3,2,5,4,4,4,4,4,4,3,2,1,8,6,1,0,1,0,7,4,2,3,1,3,4,13,3,4,6,4,2,0.214326372347713
4,3,5,4,3,3,3,3,3,2,4,4,4,3,3,1,1,6,5,1,0,1,1,8,6,2,3,1,3,3,13,5,6,6,2,2,0.200130845736632
5,5,5,5,4,3,2,4,4,4,4,4,4,4,2,1,1,8,6,1,0,1,0,12,6,2,3,1,4,4,14,7,8,5,1,5,-0.362981021838155
4,3,4,4,3,4,3,3,4,4,3,2,3,4,2,1,1,6,5,1,0,1,1,6,5,2,3,1,3,3,11,4,3,4,3,4,0.383357947740488
5,4,4,4,5,5,3,3,3,4,2,4,3,4,2,1,2,5,5,1,0,0,1,13,8,2,3,1,4,5,3,5,5,4,4,4,-0.514971661069341
4,4,5,4,5,5,2,4,4,2,4,4,4,3,2,1,2,8,8,5,1,1,0,9,5,2,3,1,4,5,3,7,7,6,3,3,0.0912593570986852
5,5,5,5,5,5,3,5,5,5,4,5,5,5,2,1,2,8,6,1,0,0,0,11,8,2,3,1,5,5,3,7,5,5,5,5,-0.292714586252046
3,4,4,4,3,3,3,4,4,4,4,4,4,3,3,1,1,3,2,3,1,2,1,6,6,2,3,1,3,3,16,5,5,5,3,2,0.525683792115203
4,5,5,5,4,4,3,2,4,4,4,4,1,5,2,1,1,6,6,4,1,1,1,6,8,2,3,1,4,5,3,5,7,6,1,1,0.447354828817936
4,4,4,4,4,4,3,2,3,2,4,2,3,4,2,1,1,3,6,3,1,1,1,10,7,2,3,1,3,4,13,5,3,4,4,3,0.0646735189765347
5,5,5,5,3,5,3,1,4,3,3,3,3,3,2,1,2,4,2,3,1,2,1,2,7,2,3,1,1,3,7,8,8,3,3,1,0.86701365910811
4,3,3,3,3,3,3,2,3,3,3,2,3,4,3,1,1,2,3,3,1,1,1,7,6,2,3,1,3,3,13,5,4,8,1,1,0.362623165178018
5,4,5,5,4,5,3,5,3,3,5,4,4,4,3,1,1,6,5,4,1,1,1,10,7,2,3,1,4,5,6,5,5,8,7,4,0.0646735189765347
5,4,5,4,4,5,3,4,4,3,4,3,4,4,3,1,1,1,1,3,1,1,1,6,7,2,3,1,4,4,3,5,7,4,2,3,0.447354828817936
4,4,4,3,4,5,3,4,4,1,4,5,5,4,3,1,2,2,3,1,0,1,1,6,7,2,3,1,4,5,13,5,4,5,3,5,0.383357947740488
4,4,5,4,4,4,3,5,5,5,5,3,5,4,2,1,2,6,6,2,0,1,1,6,6,2,3,1,4,5,9,5,5,5,3,4,0.383357947740488
4,4,5,4,4,4,3,3,4,5,3,4,4,3,3,1,1,5,6,3,1,1,0,10,7,2,3,1,3,3,16,8,7,5,1,1,-0.0152871802604866
3,4,4,4,4,5,3,3,2,3,2,2,4,3,3,1,2,6,5,1,0,1,1,5,7,2,3,1,3,5,10,5,5,4,3,2,0.456890433232495
4,4,5,4,3,5,3,4,4,3,4,4,4,4,3,1,1,5,5,5,1,1,1,6,8,2,3,1,4,5,10,7,5,4,1,1,0.447354828817936
4,5,4,5,5,4,3,3,5,4,5,4,4,4,3,1,1,4,8,1,0,1,0,13,7,2,3,1,4,3,16,5,6,4,4,3,-0.510097057280033
5,5,5,5,3,4,3,5,4,5,4,2,5,3,3,1,2,5,6,2,0,2,1,6,7,2,3,1,4,4,5,6,6,5,2,3,0.461953458674421
5,5,4,5,4,4,3,4,4,4,4,4,4,4,3,1,2,6,3,2,0,1,1,11,8,2,3,1,4,4,2,7,7,4,3,6,-0.131372397305625
5,4,4,4,5,4,3,2,2,2,2,2,2,2,3,1,1,6,5,1,0,0,1,11,7,2,1,1,4,4,7,6,8,3,1,1,-0.212952965925216
5,5,4,5,5,5,2,4,4,4,2,2,4,5,2,1,1,6,3,2,0,0,1,7,7,2,3,1,4,5,5,8,8,8,4,1,0.217819083601004
5,4,5,4,4,2,2,3,3,3,4,3,4,4,2,1,1,8,8,2,0,1,0,12,6,2,3,1,4,3,13,3,5,5,1,4,-0.362981021838155
4,4,4,4,4,3,3,3,4,3,4,4,4,3,2,1,1,6,3,2,0,1,1,11,8,2,1,1,4,5,13,7,6,4,3,4,-0.131372397305625
5,5,5,5,4,4,2,4,4,2,4,4,4,4,2,1,2,8,3,1,0,1,0,13,6,2,3,1,4,3,13,6,6,6,5,3,-0.510097057280033
5,5,5,5,4,5,3,2,4,4,4,4,2,2,3,1,1,6,6,2,0,1,1,6,6,2,3,1,4,5,16,8,8,5,1,4,0.383357947740488
4,4,4,4,2,4,1,2,3,3,4,2,2,2,3,1,1,6,6,3,1,1,1,9,6,2,1,1,3,4,14,6,5,6,1,1,0.171722347897922
4,4,4,4,3,4,2,2,4,4,4,4,3,4,2,1,2,7,6,2,0,1,1,11,6,2,3,1,3,4,3,3,5,5,3,3,-0.131372397305625
5,5,5,5,5,4,3,2,4,3,5,4,5,2,3,1,2,8,6,3,1,0,0,8,8,2,3,1,5,4,3,6,6,5,1,3,0.106168575036795
5,5,5,5,4,5,3,5,4,4,5,5,5,5,2,1,1,8,8,1,0,1,0,14,6,2,3,1,4,4,7,5,7,7,1,4,-0.699352252559689
5,5,5,5,4,5,2,3,4,4,2,3,3,4,3,1,2,8,8,1,0,0,0,12,6,2,3,1,4,4,13,5,7,4,3,3,-0.448278988621203
5,5,5,5,4,5,3,4,3,3,4,4,5,2,3,1,2,5,8,3,1,1,0,9,6,2,3,1,4,4,13,7,5,6,4,8,0.0912593570986852
4,5,5,5,3,1,1,5,2,2,4,5,5,3,3,1,1,6,6,5,1,0,1,11,5,2,3,1,4,4,15,4,5,8,7,5,-0.142091186451136
5,5,5,5,4,5,3,5,4,5,5,4,5,5,3,1,1,6,5,2,0,1,1,6,8,1,1,1,5,5,5,8,6,5,1,3,0.464899826725154
5,4,4,4,4,3,3,4,4,4,4,2,4,3,2,1,2,8,8,1,0,0,0,11,8,2,1,1,5,5,7,7,7,3,2,5,-0.292714586252046
4,3,2,3,4,2,2,3,3,3,3,3,2,4,3,1,1,6,6,1,0,2,1,10,4,2,3,1,2,4,6,5,3,5,2,4,0.0784965848997547
5,4,4,4,4,4,2,4,4,3,3,2,3,4,2,1,2,8,5,1,0,0,0,14,5,2,3,1,3,4,14,5,6,4,4,2,-0.816975370790688
4,4,4,3,3,5,2,4,4,2,3,2,4,4,2,1,2,6,6,1,0,0,1,10,8,2,3,1,3,5,15,4,5,6,6,4,-0.0836461388982
5,5,5,5,5,5,3,3,4,4,4,4,4,4,3,1,2,8,3,1,0,1,0,14,7,2,3,1,5,5,7,8,7,6,6,4,-0.699352252559689
4,4,4,4,3,3,2,5,5,5,5,5,5,3,2,1,1,8,6,1,0,1,1,12,6,2,3,1,3,3,4,4,5,5,4,3,-0.282031296498387
4,4,4,4,5,5,3,3,4,4,3,3,4,4,3,1,2,5,5,4,1,1,1,6,6,2,3,1,4,4,15,5,8,8,3,1,0.447354828817936
5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,1,1,2,2,2,0,1,1,7,5,2,3,1,4,4,14,4,6,6,1,8,0.297508794071883
4,4,4,4,3,4,3,5,4,4,4,3,4,4,3,1,1,1,3,4,1,1,1,5,5,2,3,1,3,4,7,4,4,3,3,4,0.520963116398442
5,5,5,5,5,4,3,4,4,4,5,4,3,4,1,1,1,5,3,1,0,2,1,7,4,2,3,1,5,4,3,4,6,7,3,1,0.377216889563894
5,4,5,4,4,4,3,4,3,3,4,3,3,4,3,1,1,3,3,1,0,1,1,10,7,2,3,1,4,3,15,4,3,7,5,3,-0.0031361190356389
4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,1,1,6,6,3,1,0,1,9,5,2,3,1,3,3,3,5,6,5,4,3,0.0929821387168678
5,4,5,4,3,4,2,3,3,4,3,4,4,3,2,1,2,3,8,3,1,1,0,8,6,2,3,1,3,4,15,5,7,7,4,3,0.183688044729997
4,4,4,4,3,4,2,4,4,3,4,4,4,3,2,1,1,5,3,3,1,1,1,9,5,2,3,1,3,3,6,5,7,6,6,1,0.171722347897922
4,4,4,4,4,4,2,4,4,4,4,4,4,3,3,1,2,3,6,4,1,2,1,10,4,2,3,1,4,4,9,3,6,8,5,1,0.145268840318003
5,5,5,5,3,4,3,5,5,2,4,4,4,5,3,1,1,3,3,3,1,0,1,10,5,2,3,1,4,3,15,6,8,8,6,2,-0.0149168951795423
5,5,5,5,4,3,3,4,4,4,4,4,4,4,2,1,1,6,5,1,0,1,1,7,7,2,3,1,3,5,7,6,5,6,5,3,0.297508794071883
5,5,5,5,5,5,3,3,4,4,4,4,2,3,3,1,2,6,5,1,0,1,1,9,6,2,3,1,4,5,16,7,6,5,1,3,0.105595258883431
5,4,5,4,3,5,3,4,5,3,4,3,4,4,2,1,2,5,4,1,0,1,1,6,6,2,3,1,4,4,3,5,7,8,5,3,0.383357947740488
5,4,5,4,4,4,2,4,4,4,4,4,4,3,2,1,2,4,6,1,0,1,1,6,6,2,3,1,4,3,4,6,6,5,4,1,0.383357947740488
5,5,4,5,4,4,2,3,3,3,3,3,3,4,2,1,1,1,3,1,0,2,1,1,6,1,3,1,2,3,16,5,6,4,1,3,1.05848037077082
5,5,5,5,4,3,3,5,5,5,5,5,5,4,3,1,2,2,3,1,0,1,1,6,7,2,3,1,4,5,10,7,7,7,3,4,0.383357947740488
4,4,4,4,5,5,3,5,3,5,4,4,4,5,3,1,2,3,2,3,1,1,1,5,6,2,1,1,4,3,15,6,5,4,3,1,0.520963116398442
4,3,5,4,3,3,2,4,4,4,4,4,4,3,2,1,1,7,6,1,0,1,1,3,3,2,3,1,4,3,13,5,8,4,2,1,0.622611015533114
4,3,4,3,3,2,2,5,3,3,3,4,4,3,3,2,2,8,3,1,0,1,0,6,8,2,3,1,5,3,5,7,6,6,2,2,0.299644198273778
5,5,5,5,4,3,3,3,4,3,4,4,5,3,2,1,2,4,6,1,0,1,1,10,7,2,3,1,4,4,6,7,6,6,4,3,-0.0031361190356389
5,4,5,5,4,4,3,4,4,3,5,3,4,5,2,1,2,4,6,5,1,1,1,14,7,2,3,1,4,4,15,5,6,8,8,4,-0.514956916448811
4,4,4,4,3,5,2,5,3,4,2,5,4,3,2,1,2,5,5,1,0,1,1,8,7,1,3,1,3,5,11,4,6,5,2,4,0.286613634346307
4,4,4,4,5,4,3,3,5,5,4,4,4,2,2,1,2,4,3,4,1,1,1,5,7,2,3,1,5,5,2,6,5,8,1,4,0.520963116398442
4,4,4,4,5,5,3,2,2,2,3,4,3,2,3,1,2,5,5,4,1,1,1,6,8,2,3,1,4,5,13,6,6,4,5,4,0.447354828817936
5,5,5,5,3,5,3,4,4,5,5,4,5,4,2,1,1,3,3,4,1,1,1,12,7,2,3,1,4,4,2,7,6,4,3,4,-0.209033903786619
5,5,5,5,4,4,3,5,5,4,3,5,5,4,2,1,2,8,3,3,1,2,0,1,7,1,3,1,4,4,3,4,5,4,4,4,1.01003238783689
5,4,5,4,4,3,3,4,4,5,4,5,5,5,2,1,2,8,6,3,1,1,0,9,7,1,3,1,4,4,2,4,7,6,4,4,0.178625246832548
5,5,5,5,4,4,2,4,4,3,4,4,4,3,3,2,1,5,6,1,0,2,1,10,5,2,3,1,4,4,13,4,5,5,1,2,0.0784965848997547
5,5,5,5,3,3,3,3,4,4,4,4,4,3,2,1,1,5,5,5,1,2,1,1,6,2,1,1,4,4,7,4,6,4,2,1,1.04954149781597
4,4,4,4,4,4,2,1,3,2,3,3,4,2,2,1,1,5,5,1,0,1,1,6,8,2,2,1,5,4,3,5,6,3,2,1,0.383357947740488
4,4,5,5,3,3,3,5,4,2,5,5,5,3,3,1,1,3,5,1,0,1,1,11,4,2,3,1,5,3,13,4,5,8,7,8,-0.131372397305625
4,4,5,4,3,3,2,4,4,3,4,4,4,3,3,1,2,6,3,1,0,1,1,8,7,2,3,1,4,5,12,4,6,8,2,5,0.200130845736632
5,4,5,4,5,4,2,2,4,1,4,3,3,2,2,2,2,6,6,1,0,0,1,10,4,2,3,1,4,4,15,5,5,5,4,1,-0.0836461388982
5,4,5,4,3,4,3,4,4,3,3,3,3,3,2,1,2,8,5,1,0,0,0,7,5,2,3,1,3,4,4,5,1,5,3,3,0.136014593266587
5,5,4,4,3,3,2,5,3,4,4,2,3,4,3,1,2,6,5,1,0,1,1,4,2,2,3,1,3,4,4,3,5,6,4,3,0.537318103191587
4,3,3,3,4,4,3,3,3,4,2,2,3,5,3,1,1,3,4,3,1,1,1,10,7,2,3,1,3,4,4,2,5,6,5,3,0.0646735189765347
4,4,4,3,2,3,1,2,3,3,4,4,4,4,3,1,1,8,7,4,1,1,0,5,5,2,3,1,1,5,6,4,4,5,1,5,0.434333457524018
